benchmark,bits,distance,dual_status,ipopt_objective,objective,primal_status,random,time
unitbox_c_20_40_1_50.jl,6,3.0703334949409653,false,-21.086229218073925,-8.398649688489991,true,true,10.000020000021332
unitbox_c_20_40_1_50.jl,6,3.6193004896280074,false,-21.086229218073925,-8.616257668592809,false,true,10.000020000021332
unitbox_c_20_40_1_50.jl,6,2.8528638976848644,false,-21.086229218073925,-18.06965003019702,true,true,10.000020000021332
unitbox_c_20_40_1_50.jl,6,2.4540552018990915,false,-21.086229218073925,-6.890594693570799,false,true,10.000020000021332
unitbox_c_20_40_1_50.jl,6,2.601588790955996,false,-21.086229218073925,-12.983312541583183,true,true,10.000020000021332
unitbox_c_20_40_1_50.jl,6,3.025824150253054,false,-21.086229218073925,-10.19605779108596,true,true,10.000020000021332
unitbox_c_20_40_1_50.jl,6,2.816136015726921,false,-21.086229218073925,-16.10575357189615,true,true,10.000020000021332
unitbox_c_20_40_1_50.jl,6,3.1244448986916384,false,-21.086229218073925,-6.150896115590498,false,true,10.000020000021332
unitbox_c_20_40_1_50.jl,6,3.2530742957652317,false,-21.086229218073925,-11.774829257345313,false,true,10.000020000021332
unitbox_c_20_40_1_50.jl,6,3.087948837283617,false,-21.086229218073925,-6.67872247174214,false,true,10.000020000021332
unitbox_c_20_40_1_50.jl,6,2.461098189274867,false,-21.086229218073925,-12.106932879253181,true,true,10.000020000021332
unitbox_c_20_40_1_50.jl,6,2.079142458429059,false,-21.086229218073925,-9.042795966560012,false,true,10.000020000021332
unitbox_c_20_40_1_50.jl,10,1.748082934150609,false,-21.086229218073925,-20.955482155517767,true,false,10.000020000021332
unitbox_c_20_40_1_50.jl,10,0.1267634752248516,false,-21.086229218073925,-21.265497402996935,false,true,10.000020000021332
unitbox_c_20_40_1_50.jl,10,2.2109598241333455,true,-21.086229218073925,-21.327445127224387,false,true,2.1299999999993795
unitbox_c_20_40_1_50.jl,10,2.4005385259614647,true,-21.086229218073925,-21.8,true,true,4.08000000001097
